Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1682104740903991,0.49713893339436943,0.7006332494087131,0.6753643091477839
1682104740919989,0.5735561150530248,0.7377431906614786,0.5805142290379184
1682104740935986,0.41730373083085404,0.7625238422217135,0.25983062485694663
1682104740951984,0.49921416037232014,0.6649881742580304,0.46186007476920743
1682104740967981,0.5088578622110322,0.7273670557717251,0.5526817730983442
1682104740983978,0.4612497138933396,0.7700923170824749,0.6085908293278397
1682104740999976,0.47516594186312666,0.8004882887006941,0.6270237277790498
1682104741015973,0.5269245441367207,0.7528801403830014,0.7398184176394293
1682104741031971,0.542793926909285,0.7700923170824749,0.6839093614099339
1682104741047968,0.5821011673151748,0.7956054016937513,0.5293659876401922
1682104741063965,0.6319066147859926,0.817578393224994,0.6035858701457233
1682104741079963,0.6469214923323419,0.8458991378652625,0.6728007934691389
1682104741095960,0.6323949034866869,0.8490730144197753,0.7111314564736402
1682104741111958,0.6292210269321741,0.8051270313572898,0.6889143205920503
1682104741127955,0.6149385824368654,0.7472648203250172,0.7337148088807508
1682104741143952,0.6011444266422519,0.6604715037766082,0.8106202792401005
1682104741159950,0.5761196307316698,0.6101777676050961,0.8385748073548482
1682104741175947,0.5526817730983442,0.5786831464103148,0.856275272755016
1682104741191945,0.5482871747920957,0.4740672922865645,0.8092774853131912
1682104741207942,0.563546196688792,0.47357900358587024,0.7790035858701456
1682104741223938,0.5724574654764627,0.4334172579537654,0.7007553215838866
1682104741239935,0.6011444266422519,0.47565423056382095,0.6308079652094305
1682104741255932,0.5383993286030364,0.5185015640497443,0.5468223086900128
1682104741271930,0.38202487220569203,0.5951628900587469,0.5196002136263065
1682104741287927,0.29034866865033937,0.5951628900587469,0.75727473868925
1682104741303925,0.28204776073853655,0.53510337987335,0.7600823987182421
1682104741319922,0.2985275043869686,0.3566338597695884,0.8759288929579618
1682104741335919,0.21356527046616325,0.2965743495841915,0.7335927367055772
1682104741351917,0.2545815213244831,0.2754558632791637,0.642038605325399
1682104741367914,0.2943770504310672,0.34711223010604986,0.5842984664682991
1682104741383912,0.2931563286793315,0.35590142671854696,0.5564660105287249
1682104741399909,0.273380636301213,0.2952315556572822,0.6626688029297325
1682104741415907,0.2897383077744715,0.3279468986037992,0.6417944609750519
1682104741431904,0.2826581216144044,0.3057297627222093,0.6726787212939653
1682104741447901,0.37775234607461705,0.36224917982757265,0.6698710612649732
1682104741463899,0.37897306782635276,0.46222629129472814,0.6682841229877168
1682104741479896,0.40424200808728195,0.5275349050125886,0.5514610513466085
1682104741495894,0.34076447699702417,0.44831006332494105,0.44501411459525464
1682104741511891,0.3355153734645606,0.38287937743190703,0.6015106431677726
1682104741527888,0.32916762035553493,0.41254291599908477,0.851148241397726
1682104741543853,0.47431143663691167,0.6043183031967647,0.9052262149996189
1682104741559851,0.40631723506523265,0.7327382314793622,0.7664301518272678
1682104741575848,0.5221637293049515,0.5409628442816814,0.7517814908064393
1682104741591846,0.6310521095597776,0.5653772793163956,0.6937972075989931
1682104741607843,1.1494926375219352,1.007888914320592,-0.05401693751430514
1682104741623840,0.4160830090791183,1.8018463416495,-0.350041962310216
