Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1682104740903991,-9.323262378881509,92.33234149690998,73.28908216983291
1682104740919989,-2.7924010070954637,91.96612497138926,65.01869230182342
1682104740935986,98.28336003662184,112.19958800640893,50.55313954375538
1682104740951984,49.02723735408563,89.79934386205832,64.13366903181509
1682104740967981,22.537575341420506,73.83840695811386,58.24368657969035
1682104740983978,16.617074845502316,58.60990310521106,46.799420157168015
1682104740999976,8.499275196459848,39.96337834744804,44.754711223010645
1682104741015973,-2.761882963302014,23.758297093156216,44.90730144197755
1682104741031971,0.22888532845047393,10.879682612344482,36.20965896086068
1682104741047968,1.5716792553597543,4.623483634699028,27.176317998016202
1682104741063965,-5.1117723353933116,6.759746700236519,18.844892042420042
1682104741079963,-5.2338445105668825,2.853437094682249,17.959868772411596
1682104741095960,-5.600061036087595,-2.9449912260623705,21.225299458304676
1682104741111958,-7.1869993133440175,-8.926527809567347,22.171358815899794
1682104741127955,-8.529793240253298,-11.795223926146264,23.72777904936288
1682104741143952,-7.705806057831637,-17.19691767757695,23.666742961776094
1682104741159950,-1.2970168612191628,-22.4460212100405,18.112458991378617
1682104741175947,1.6327153429465397,-26.99320973525596,13.015945677881973
1682104741191945,4.715037766079149,-35.50774395361259,4.745555809872599
1682104741207942,16.281376363775053,-41.30617227435721,-12.00885023270007
1682104741223938,39.566643778133994,-39.353017471580074,-28.48859388113226
1682104741239935,62.97398336766605,-25.192645151445845,-42.34378576333256
1682104741255932,76.73762111848623,-7.827878233005208,-43.13725490196077
1682104741271930,64.25574120698866,9.628442816815436,-34.25650415808343
1682104741287927,17.868314641031475,14.206149385824347,-20.950637064164198
1682104741303925,6.0578316929884295,11.001754787518053,-7.3090714885175885
1682104741319922,-18.448157473105994,-2.334630350194516,-5.966277561608308
1682104741335919,-17.86831464103159,-17.746242465858018,-30.655374990463088
1682104741351917,-22.476539253833835,-21.560997940032053,-46.7994201571679
1682104741367914,-34.71427481498438,-19.18059052414742,-57.572289616235594
1682104741383912,-49.912260624094074,-7.461661707484495,-51.40764476997026
1682104741399909,-71.79369802395661,10.055695429922935,-44.81574731059732
1682104741415907,-82.29190508888382,20.248722056916108,-51.224536507209905
1682104741431904,-85.9845883878844,30.71641107804976,-59.159227893492016
1682104741447901,-86.93064774547952,37.97970550087757,-78.416113527123
1682104741463899,-84.79438467994203,48.17273212787063,-92.66803997863735
1682104741479896,-77.01228351262682,59.342336156252486,-91.38628213931486
1682104741495894,-71.27489127946899,70.81712062256815,-76.0051880674448
1682104741511891,-86.80857557030595,66.69718471046008,-61.41756313420308
1682104741527888,-78.59922178988336,60.440985732814624,-67.49065384908829
1682104741543853,-52.75043869687954,54.52048523689632,-80.03356984817276
1682104741559851,-18.570229648279565,60.99031052109558,-74.66239414053553
1682104741575848,-13.748378728923399,66.69718471046008,-48.538948653391344
1682104741591846,-11.734187838559478,55.710688944838694,-39.81078812848091
1682104741607843,32.36438544289331,50.49210345616848,-30.77744716563666
1682104741623840,50.49210345616848,106.614785992218,12.893873502708402
1682104741639838,-42.86259250782018,53.45235370412752,123.8269626916915
1682104741655835,-21.10322728313122,23.086900129701576,78.53818570229646
1682104741671833,76.27985046158528,48.844129091325385,55.49706263828489
1682104741687830,88.97535667963666,67.24650949874103,54.58152132448322
1682104741703827,41.00099183642328,61.53963530937676,53.29976348516061
1682104741719825,59.678034637979636,61.905851834897476,42.6489662012666
1682104741735822,32.9442282749676,22.90379186694122,98.22232394903494
1682104741751820,-2.883955138475585,14.053559166857326,133.50118257419695
1682104741767817,-29.28206301976047,-5.416952773327239,100.32806897077899
1682104741783815,-26.260776684214534,-31.998168917372368,17.990386816205046
1682104741799812,9.079118028534367,-23.575188830395973,-6.546120393682713
1682104741815809,12.00885023270007,5.966277561608308,-17.105363546196713
1682104741831807,28.73273823147929,9.109636072327703,14.57236591134506
1682104741847804,41.79446097505161,25.040054932478824,90.9895475700007
1682104741863617,63.27916380560009,43.83916990920898,104.78370336461444
1682104741879613,71.54955367360958,39.26146334019995,78.66025787747003
1682104741895609,56.01586938277251,10.66605630579079,57.877470054169635
1682104741911606,39.810788128481136,7.797360189211872,3.006027313649156
1682104741927602,32.85267414358759,14.908064393072323,-24.063477531090257
1682104741943599,20.675974670023606,16.495002670328745,-24.185549706263828
