Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1682104737009674,-11.490043488212336,-4.440375371938671,24.82642862592502
1682104737025670,5.416952773327239,-5.50850690470736,20.004577706568966
1682104737041666,10.574502174410554,-4.470893415732007,16.952773327229693
1682104737057662,8.163576714732585,-5.2338445105668825,13.962005035477205
1682104737073658,2.1210040436408235,-10.208285648889841,12.375066758220783
1682104737089654,6.179903868162,-16.128786144808146,10.910200656137931
1682104737105650,5.050736247806526,-14.480811779964824,9.201190203707938
1682104737121646,7.003891050583661,-16.037232013428024,6.240939955748786
1682104737137642,0.1373311970702389,-13.260090028229115,5.1117723353933116
1682104737153638,-1.8158236057068962,-10.63553826199734,3.4027618829633184
1682104737169633,0.8087281605248791,-8.438239108873063,-0.93080033569845
1682104737185629,6.393530174715806,-7.339589532310924,-4.86762798504617
1682104737201625,5.53902494850081,-6.0578316929884295,-7.156481269550568
1682104737217621,2.0294499122605885,-5.600061036087595,-8.865491721980561
1682104737233617,3.250171663996298,-6.485084306095928,-9.536888685435201
1682104737249613,0.6866559853513081,-3.341725795376533,-9.628442816815436
1682104737265609,-8.682383459220205,4.257267109178315,-10.574502174410554
1682104737281605,-11.764705882352928,9.140154116121153,-11.520561532005786
1682104737297601,-6.668192568856284,11.093308918898288,-12.710765239948046
1682104737313597,-5.416952773327239,11.367971313038765,-13.015945677881973
1682104737329589,-2.3956664377813013,9.9641412985427,-13.138017853055544
1682104737345585,-0.19836728465702436,11.062790875104838,-13.565270466163042
1682104737361581,2.1515220874341594,12.832837415121617,-14.877546349278987
1682104737377577,4.715037766079149,13.260090028229115,-16.830701152056236
1682104737393573,8.468757152666512,8.865491721980561,-18.417639429312658
1682104737409569,10.574502174410554,5.9357595178148586,-20.035095750362416
1682104737425565,12.191958495460426,1.968413824673803,-21.927214465552765
1682104737441561,12.069886320286855,-1.8158236057068962,-23.453116655222402
1682104737457557,15.609979400320412,-3.4943160143434397,-22.842755779354547
1682104737473553,14.847028305485537,-2.5177386129548722,-19.363698786907776
1682104737489549,12.13092240787364,-3.0365453574426056,-17.31898985275052
1682104737505545,11.459525444419,0.1373311970702389,-17.28847180895707
1682104737521541,7.217517357137353,5.691615167467717,-17.624170290684447
1682104737537537,11.825741969939713,10.269321736476627,-17.56313420309766
1682104737553533,27.969787136644527,17.441062027923977,-20.065613794155865
1682104737569529,39.78027008468757,28.15289539940477,-22.262912947280142
1682104737585525,29.190508888380236,18.539711604486115,-17.86831464103159
1682104737601521,17.80727855344469,2.761882963302014,-13.3211261158159
