Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1688152507757110,-0.03179980163271523,0.01104753185320817,1.0293736171511405
1688152507773106,-0.03411917296101308,0.015197985809109582,1.0263218127718012
1688152507789102,-0.032288090333409514,0.01239032578011745,1.027542534523537
1688152507805098,-0.032410162508583085,0.010803387502861028,1.0315709163042648
1688152507821094,-0.03265430685893023,0.012756542305638163,1.0305943389028762
1688152507837090,-0.032410162508583085,0.014709697108415298,1.0253452353704127
1688152507853086,-0.03167772945754166,0.012634470130464592,1.027542534523537
1688152507869082,-0.029602502479590953,0.010681315327687457,1.0307164110780498
1688152507885078,-0.032288090333409514,0.013488975356679589,1.0290074006256198
1688152507901074,-0.033630884260318794,0.014709697108415298,1.0270542458228427
1688152507917070,-0.032410162508583085,0.013366903181506018,1.0264438849469748
1688152507933066,-0.030945296406500233,0.010559243152513886,1.031815060654612
1688152507949062,-0.031311512932020946,0.012512397955291021,1.0285191119249255
1688152507965058,-0.03411917296101308,0.015564202334630295,1.0276646066987105
1688152507981054,-0.0327763790341038,0.012146181429770309,1.0285191119249255
1688152507997050,-0.03045700770580595,0.011291676203555312,1.0304722667277026
1688152508013046,-0.032532234683756656,0.012634470130464592,1.030350194552529
1688152508029042,-0.03399710078583951,0.015320057984283153,1.0282749675745784
1688152508045038,-0.03204394598306237,0.014221408407721015,1.0265659571221484
1688152508061034,-0.03033493553063238,0.011535820553902454,1.0297398336766612
1688152508077026,-0.03167772945754166,0.014099336232547444,1.0302281223773555
1688152508093022,-0.03338673990997165,0.014099336232547444,1.0290074006256198
1688152508109018,-0.03350881208514522,0.013855191882200302,1.0287632562752727
1688152508125014,-0.03057907988097952,0.010681315327687457,1.0308384832532234
1688152508141010,-0.03265430685893023,0.012512397955291021,1.0299839780270084
1688152508157006,-0.033752956435492365,0.015320057984283153,1.0281528953994048
1688152508173002,-0.033630884260318794,0.014587624933241727,1.0271763179980162
1688152508188998,-0.030823224231326662,0.010437170977340315,1.0264438849469748
1688152508204994,-0.03033493553063238,0.012878614480811734,1.0324254215304798
1688152508220990,-0.03448538948653379,0.015808346684977437,1.0253452353704127
1688152508236986,-0.0327763790341038,0.014099336232547444,1.0238803692683298
1688152508252982,-0.030090791180285237,0.0109254596780346,1.0280308232242312
1688152508268978,-0.03179980163271523,0.013244831006332447,1.025833524071107
1688152508284974,-0.03399710078583951,0.01483176928358887,1.0261997405966277
1688152508300970,-0.033752956435492365,0.01226825360494388,1.026688029297322
1688152508316966,-0.029968719005111666,0.011291676203555312,1.0288853284504462
1688152508332962,-0.03143358510719452,0.011657892729076025,1.0285191119249255
1688152508348958,-0.033875028610665936,0.014465552758068156,1.026932173647669
1688152508364954,-0.033630884260318794,0.013366903181506018,1.0254673075455862
1688152508380950,-0.030212863355458808,0.011779964904249596,1.0279087510490577
1688152508396881,-0.03045700770580595,0.010559243152513886,1.0314488441290912
1688152508412876,-0.03424124513618665,0.015808346684977437,1.0282749675745784
1688152508428872,-0.033752956435492365,0.014709697108415298,1.027542534523537
1688152508444867,-0.030090791180285237,0.01104753185320817,1.0332799267566948
1688152508460863,-0.032532234683756656,0.012512397955291021,1.0304722667277026
1688152508476858,-0.03399710078583951,0.014709697108415298,1.026688029297322
1688152508492854,-0.03302052338445094,0.014221408407721015,1.028641184100099
1688152508508849,-0.031189440756847375,0.011779964904249596,1.0290074006256198
1688152508524845,-0.032410162508583085,0.01104753185320817,1.0315709163042648
1688152508540840,-0.034851606012054503,0.013244831006332447,1.030350194552529
1688152508556836,-0.03204394598306237,0.013000686655985305,1.0279087510490577
1688152508572831,-0.02923628595407024,0.0109254596780346,1.0285191119249255
1688152508588827,-0.030823224231326662,0.011902037079423167,1.0307164110780498
1688152508604822,-0.03350881208514522,0.01361104753185316,1.0274204623483634
