Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1682104747953521,-7.766842145418423,15.701533531700534,17.624170290684333
1682104747969522,-10.025177386129485,15.548943312733627,16.830701152056122
1682104747985522,-9.903105210955914,15.396353093766606,16.067750057221247
1682104748001522,-8.163576714732585,15.182726787212914,15.060654612039343
1682104748017522,-6.1493858243686645,14.847028305485537,14.236667429617683
1682104748033523,-5.2338445105668825,15.426871137560056,13.046463721675423
1682104748049523,-4.074158846417959,16.403448538948624,11.673151750972693
1682104748065523,-3.3112077515830833,16.861219195849458,9.140154116121153
1682104748081524,-2.334630350194516,17.1053635461966,6.668192568856284
1682104748097524,0.2594033722438098,16.617074845502316,4.623483634699028
1682104748113524,1.4801251239795192,16.830701152056122,2.883955138475585
1682104748129524,-0.015259021896667946,17.532616159304098,0.8392462043183286
1682104748145525,-0.38147554741738077,17.01380941481648,-0.6256198977645226
1682104748161525,-0.5035477225909517,16.495002670328745,-2.1515220874341594
1682104748177525,-1.3580529488059483,15.609979400320412,-3.0670634012359415
1682104748193525,-3.5248340581368893,14.938582436865772,-4.1962310215915295
1682104748209526,-2.6092927443351073,13.504234378576257,-5.630579079880931
1682104748225526,2.0294499122605885,10.269321736476627,-4.959182116426291
1682104748241526,6.88181887541009,7.858396276798658,-2.090485999847374
1682104748257526,9.658960860608772,5.630579079880931,-0.7171740291447577
1682104748273559,7.644769970244852,4.135194934004744,-1.6632333867398756
1682104748289559,6.637674525062948,2.9449912260623705,-2.853437094682249
1682104748305560,8.1025406271458,1.846341649500232,-3.555352101930225
1682104748321560,11.581597619592571,0.8087281605248791,-4.074158846417959
1682104748337560,15.030136568245894,0.07629510948345342,-5.050736247806526
1682104748353561,17.77676050965124,-0.07629510948345342,-7.034409094376997
1682104748369561,20.950637064164084,0.9613183794918996,-9.56740672922865
1682104748385561,22.201876859693243,2.426184481574751,-11.367971313038765
1682104748401561,18.417639429312544,4.745555809872599,-13.717860685130063
1682104748417562,10.696574349584125,7.370107576104374,-15.976195925841239
1682104748433562,2.30411230640118,8.77393759060044,-17.257953765163734
1682104748449562,-3.463797970550104,8.07202258335235,-17.502098115510876
1682104748465562,-1.4496070801861833,6.1493858243686645,-15.030136568245894
1682104748481563,1.144426642252256,4.623483634699028,-11.886778057526499
1682104748497563,-2.3956664377813013,4.898146028839506,-11.245899137865194
1682104748513563,-4.959182116426291,5.2338445105668825,-11.184863050278409
1682104748529564,-1.3275349050126124,5.142290379186647,-9.628442816815436
1682104748545564,1.6021972991530902,5.53902494850081,-8.438239108873063
1682104748561564,0.9918364232852355,7.125963225757232,-8.62134737163342
1682104748577564,-0.16784924086368846,9.628442816815436,-8.987563897154132
1682104748593567,-3.372243839169869,11.795223926146264,-8.560311284046634
1682104748609567,-8.1025406271458,13.717860685130063,-8.194094758525921
1682104748625567,-15.396353093766606,14.236667429617683,-7.919432364385443
1682104748641567,-15.426871137560056,14.908064393072323,-7.675288014038301
1682104748657568,-7.583733882658066,13.90096894789042,-4.83710994125272
1682104748673568,-6.1493858243686645,13.778896772716848,-4.531929503318793
1682104748689568,-9.506370641641865,12.466620889600904,-4.83710994125272
1682104748705568,-4.959182116426291,10.63553826199734,-5.630579079880931
1682104748721569,6.576638437476163,8.499275196459848,-3.341725795376533
1682104748737569,8.77393759060044,7.797360189211872,-4.83710994125272
1682104748753569,8.529793240253298,8.041504539559014,-7.1869993133440175
1682104748769569,6.118867780575215,8.957045853360796,-8.62134737163342
1682104748785570,-1.2970168612191628,9.353780422674845,-9.170672159914488
1682104748801570,-2.3956664377813013,8.926527809567347,-7.064927138170447
1682104748817570,5.1117723353933116,7.492179751277945,-3.250171663996298
1682104748833571,10.849164568551146,6.2714579995422355,0.38147554741738077
1682104748849571,11.062790875104838,6.301976043335571,2.731364919508678
1682104748865571,4.562447547112242,6.790264744029855,3.1586175326161765
1682104748881571,-3.1891355764095124,6.332494087129021,3.799496452277367
1682104748897572,-6.179903868162,5.172808422980097,4.745555809872599
1682104748913604,0.6866559853513081,4.1046768902112944,7.797360189211872
1682104748929605,-1.8158236057068962,1.8158236057068962,8.89600976577401
1682104748945605,-2.853437094682249,-1.3275349050126124,10.238803692683291
1682104748961605,-4.776073853665935,-1.846341649500232,9.811551079575793
1682104748977605,-4.501411459525457,-0.2594033722438098,8.407721065079727
1682104748993606,-6.637674525062948,-1.846341649500232,9.140154116121153
1682104749009606,-8.407721065079727,-3.799496452277367,11.184863050278409
1682104749025606,-10.78812848096436,-5.386434729533789,12.13092240787364
1682104749041607,-12.222476539253762,-7.064927138170447,13.290608072022565
