Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1684782923691497,-40.87891966124971,136.79713130388336,67.94842450598912
1684782923707495,-62.88242923628593,154.0398260471502,15.304798962386485
1684782923723492,4.654001678492364,59.18974593728535,-97.94766155489435
1684782923739490,19.058518348973735,-54.062714579995486,-103.56298161287862
1684782923755487,-81.92568856336311,-80.97962920576799,-32.425421530479866
1684782923771484,-99.68719005111768,-68.77241168841078,-16.159304188601595
1684782923787482,-69.74898908979935,-62.69932097352557,-33.46303501945522
1684782923803479,-50.705729762722285,-103.95971618219266,-40.17700465400162
1684782923819477,-29.983978027008447,-123.43022812237734,-31.998168917372368
1684782923835474,-98.03921568627447,-66.7887388418402,-22.69016556038764
1684782923851472,-101.21309224078732,9.231708247501274,-58.365758754863805
1684782923867469,-73.01441977569232,49.72915236133372,-74.3572137026016
1684782923883466,-98.00869764248114,29.648279545280957,-59.067673762111895
1684782923899464,-98.46646829938197,20.06561379415575,-55.802243076218815
1684782923915461,-80.67444876783406,1.9989318684672526,-35.11100938429843
1684782923931459,-66.51407644769972,-11.398489356832215,21.652552071412174
1684782923947456,-40.512703135729,-21.377889677271696,70.87815671015483
1684782923963453,-33.31044480048831,2.639810788128443,68.43671320668341
1684782923979451,-36.39276722362092,25.833524071106922,51.346608682383476
1684782923995448,3.4332799267566543,63.30968184939343,31.540398260471648
1684782924011444,31.174181734950707,45.67025253681254,21.04219119554432
1684782924027441,22.171358815899794,22.35446707866015,37.705043106736866
1684782924043439,18.204013122758738,32.120241092546166,39.7192339971009
1684782924059436,21.04219119554432,56.74830243381393,43.38139925230803
1684782924075433,39.566643778133994,73.53322652018005,47.92858777752349
1684782924091431,56.778820477607496,83.78728923476001,23.910887312123236
1684782924107428,28.061341268024535,45.73128862439921,-3.891050583657602
1684782924123426,-24.795910582131683,-14.02304112306399,-13.748378728923399
1684782924139423,-50.98039215686276,-40.665293354695905,-6.668192568856284
1684782924155420,-70.20675974670019,-51.52971694514383,3.7384603646905816
1684782924171418,-67.58220798046841,-41.0925459678034,4.745555809872599
1684782924187415,-20.40131227588313,14.236667429617683,-5.142290379186647
1684782924203413,16.15930418860148,49.66811627374682,0.7782101167315432
1684782924219410,-6.1493858243686645,36.026550698100436,19.79095140001516
