Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1677618661175323,1.5411612115663047,0.9002822919051141,0.44251163500416624
1677618661191319,1.6021972991530902,0.8697642481116645,0.41199359121083035
1677618661207314,1.5716792553597543,0.8697642481116645,0.41199359121083035
1677618661223310,1.5106431677729688,0.9002822919051141,0.41199359121083035
1677618661239305,1.5716792553597543,0.9002822919051141,0.41199359121083035
1677618661255301,1.5716792553597543,0.8697642481116645,0.44251163500416624
1677618661271296,1.5716792553597543,0.8392462043183286,0.44251163500416624
1677618661287292,1.5411612115663047,0.8697642481116645,0.38147554741738077
1677618661303287,1.6021972991530902,0.8697642481116645,0.38147554741738077
1677618661319283,1.5716792553597543,0.93080033569845,0.44251163500416624
1677618661335278,1.5411612115663047,0.93080033569845,0.4730296787976158
1677618661351274,1.5411612115663047,0.9002822919051141,0.38147554741738077
1677618661367269,1.5716792553597543,0.8697642481116645,0.41199359121083035
1677618661383265,1.5716792553597543,0.8392462043183286,0.38147554741738077
1677618661399260,1.5411612115663047,0.8087281605248791,0.38147554741738077
1677618661415256,1.5716792553597543,0.8392462043183286,0.38147554741738077
1677618661431251,1.5716792553597543,0.9002822919051141,0.38147554741738077
1677618661447247,1.5411612115663047,0.8697642481116645,0.38147554741738077
1677618661463242,1.5411612115663047,0.8697642481116645,0.4730296787976158
1677618661479238,1.5716792553597543,0.8392462043183286,0.44251163500416624
1677618661495239,1.5716792553597543,0.8697642481116645,0.44251163500416624
1677618661511234,1.5411612115663047,0.8697642481116645,0.44251163500416624
1677618661527230,1.5106431677729688,0.8392462043183286,0.44251163500416624
1677618661543225,1.5411612115663047,0.9002822919051141,0.38147554741738077
1677618661559221,1.5716792553597543,0.93080033569845,0.41199359121083035
1677618661575216,1.4801251239795192,0.8392462043183286,0.41199359121083035
1677618661591212,1.5716792553597543,0.8697642481116645,0.38147554741738077
1677618661607207,1.5716792553597543,0.8392462043183286,0.38147554741738077
1677618661623203,1.5411612115663047,0.9002822919051141,0.41199359121083035
1677618661639198,1.5411612115663047,0.8392462043183286,0.3509575036240449
1677618661655194,1.5106431677729688,0.8392462043183286,0.41199359121083035
1677618661671189,1.5411612115663047,0.8392462043183286,0.38147554741738077
1677618661687185,1.5716792553597543,0.8392462043183286,0.41199359121083035
1677618661703180,1.5716792553597543,0.8697642481116645,0.38147554741738077
1677618661719176,1.5411612115663047,0.9002822919051141,0.3204394598305953
1677618661735171,1.5411612115663047,0.9002822919051141,0.38147554741738077
1677618661751167,1.5411612115663047,0.9002822919051141,0.44251163500416624
1677618661767162,1.5411612115663047,0.9002822919051141,0.4730296787976158
1677618661783158,1.5411612115663047,0.8697642481116645,0.44251163500416624
1677618661799153,1.5716792553597543,0.8697642481116645,0.41199359121083035
1677618661815094,1.5716792553597543,0.8697642481116645,0.3509575036240449
1677618661831089,1.5716792553597543,0.8697642481116645,0.38147554741738077
1677618661847085,1.5716792553597543,0.8697642481116645,0.38147554741738077
1677618661863080,1.5716792553597543,0.9002822919051141,0.44251163500416624
1677618661879076,1.5106431677729688,0.9002822919051141,0.38147554741738077
1677618661895071,1.5716792553597543,0.8697642481116645,0.38147554741738077
1677618661911067,1.5411612115663047,0.8392462043183286,0.41199359121083035
1677618661927062,1.5411612115663047,0.9002822919051141,0.3509575036240449
1677618661943058,1.5106431677729688,0.9002822919051141,0.3509575036240449
1677618661959053,1.4801251239795192,0.9002822919051141,0.41199359121083035
1677618661975049,1.5411612115663047,0.8697642481116645,0.4730296787976158
1677618661991044,1.5411612115663047,0.8392462043183286,0.41199359121083035
1677618662007040,1.5411612115663047,0.8392462043183286,0.41199359121083035
1677618662023035,1.5411612115663047,0.9002822919051141,0.41199359121083035
