Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1684782929508178,-0.16784924086368846,35.14152742809188,44.99885557335779
1684782929524173,-8.89600976577401,29.709315632867856,39.32249942778685
1684782929540168,-11.764705882352928,15.335317006179821,31.84557869840546
1684782929556163,-10.08621347371627,7.980468451972229,27.57305256733025
1684782929572158,-5.600061036087595,5.813687342641288,26.749065384908818
1684782929588153,-2.639810788128443,8.194094758525921,26.321812771801206
1684782929604148,1.5411612115663047,14.206149385824347,24.979018844891925
1684782929620144,5.203326466773433,25.436789501792873,21.499961852445153
1684782929636139,7.248035400930803,40.7873655298697,17.441062027923977
1684782929652134,4.3183031967651,45.73128862439921,17.502098115510762
1684782929668129,-3.3112077515830833,37.003128099489004,20.187685969329323
1684782929684124,-9.323262378881509,28.122377355611434,24.185549706263828
1684782929700119,-5.203326466773433,33.676661326009025,25.284199282825966
1684782929716114,4.074158846417959,52.01800564583823,19.69939726863504
1684782929732109,12.710765239948046,66.3614862287327,14.69443808651863
1684782929748104,14.633401998931845,73.89944304570076,10.208285648889841
1684782929764099,9.323262378881509,72.19043259327077,10.75761043717091
1684782929780094,3.341725795376533,63.15709163042652,13.35164415960935
1684782929796089,12.893873502708402,63.03501945525295,13.778896772716848
1684782929812084,34.958419165331634,76.34088654917218,10.11673151750972
1684782929828064,59.159227893492016,96.26916914625781,4.440375371938671
1684782929844059,71.33592736705577,100.72480354009326,5.783169298847952
1684782929860054,63.61486228732747,79.72838941023883,9.719996948195558
1684782929876049,49.08827344167253,50.94987411306943,10.147249561303056
1684782929892044,28.79377431906596,27.359426260776672,9.597924773021987
1684782929908039,17.1053635461966,14.511329823758274,12.405584802014118
1684782929924034,5.294880598153668,5.264362554360218,13.565270466163042
1684782929940029,-3.128099488822727,10.66605630579079,13.260090028229115
1684782929956024,-12.13092240787364,13.229571984435779,14.602883955138395
1684782929972019,-18.478675516899443,9.933623254749364,17.22743572137017
1684782929988014,-23.147936217288475,5.844205386434737,18.417639429312544
1684782930004009,-27.93926909285119,3.0670634012359415,17.25795376516362
1684782930020004,-34.71427481498438,-4.989700160219741,11.612115663385907
1684782930035999,-44.75471122301053,-16.006713969634575,0.16784924086368846
1684782930051994,-41.9470511940184,-14.847028305485537,-4.654001678492364
