Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1688152504692199,-0.1359273670557717,-0.016906996261539575,0.9901884489204242
1688152504708200,-0.13702601663233382,-0.018127718013275285,0.9936064698252842
1688152504724200,-0.1375143053330281,-0.015075913633936011,0.9904325932707714
1688152504740200,-0.13971160448615239,-0.013488975356679589,0.9903105210955978
1688152504756200,-0.1362935835812924,-0.018127718013275285,0.9926298924238957
1688152504772201,-0.13568322270542454,-0.018249790188448856,0.9945830472266728
1688152504788201,-0.13812466620889596,-0.014343480582894585,0.9915312428473335
1688152504804201,-0.13910124361028453,-0.01361104753185316,0.9887235828183414
1688152504820201,-0.13678187228198668,-0.017639429312581,0.9911650263218128
1688152504836202,-0.13690394445716025,-0.018127718013275285,0.9918974593728542
1688152504852202,-0.13910124361028453,-0.014709697108415298,0.9900663767452507
1688152504868202,-0.1388570992599374,-0.01361104753185316,0.9903105210955978
1688152504884203,-0.1375143053330281,-0.015808346684977437,0.9893339436942092
1688152504900203,-0.13653772793163954,-0.017273212787060288,0.9921416037232014
1688152504916203,-0.13727016098268097,-0.01495384145876244,0.9907988097962921
1688152504932203,-0.13824673838406953,-0.014099336232547444,0.9887235828183414
1688152504948204,-0.13653772793163954,-0.016540779736018862,0.9918974593728542
1688152504964204,-0.13470664530403598,-0.01861600671396957,0.9925078202487221
1688152504980204,-0.13861295490959025,-0.015686274509803866,0.9921416037232014
1688152504996204,-0.13763637750820168,-0.015686274509803866,0.9890897993438621
1688152505012207,-0.13739223315785454,-0.016784924086366004,0.9900663767452507
1688152505028207,-0.13617151140611883,-0.017883573662928143,0.9918974593728542
1688152505044207,-0.13617151140611883,-0.014587624933241727,0.9911650263218128
1688152505060207,-0.13910124361028453,-0.013366903181506018,0.9904325932707714
1688152505076208,-0.1354390783550774,-0.015075913633936011,0.9931181811245899
1688152505092208,-0.13617151140611883,-0.017029068436713146,0.9953154802777142
1688152505108208,-0.13775844968337525,-0.014343480582894585,0.9929961089494164
1688152505124209,-0.13812466620889596,-0.01373311970702673,0.9892118715190357
1688152505140209,-0.13482871747920955,-0.016540779736018862,0.9917753871976807
1688152505156209,-0.13556115053025097,-0.017639429312581,0.9925078202487221
1688152505172209,-0.13702601663233382,-0.015320057984283153,0.9921416037232014
1688152505188210,-0.13934538796063167,-0.01373311970702673,0.9899443045700771
1688152505204210,-0.1359273670557717,-0.015075913633936011,0.9907988097962921
1688152505220210,-0.13568322270542454,-0.01629663538567172,0.9943389028763256
1688152505236210,-0.13702601663233382,-0.013122758831158876,0.9922636758983749
1688152505252211,-0.13934538796063167,-0.013855191882200302,0.98970016021973
1688152505268211,-0.1366598001068131,-0.015686274509803866,0.9906767376211185
1688152505284211,-0.13617151140611883,-0.017639429312581,0.9938506141756314
1688152505300212,-0.1375143053330281,-0.014587624933241727,0.9934843976501107
1688152505316212,-0.13946746013580524,-0.01373311970702673,0.9892118715190357
1688152505332244,-0.1366598001068131,-0.015320057984283153,0.9916533150225071
1688152505348245,-0.1359273670557717,-0.018127718013275285,0.9939726863508049
1688152505364246,-0.1371480888075074,-0.014343480582894585,0.9904325932707714
1688152505380247,-0.13971160448615239,-0.011779964904249596,0.9894560158693828
1688152505396247,-0.1354390783550774,-0.015197985809109582,0.9927519645990692
1688152505412248,-0.1354390783550774,-0.017151140611886717,0.9950713359273671
1688152505428249,-0.1380025940337224,-0.014343480582894585,0.9929961089494164
1688152505444250,-0.13910124361028453,-0.012756542305638163,0.9910429541466392
1688152505460250,-0.13653772793163954,-0.016540779736018862,0.9909208819714657
1688152505476251,-0.13409628442816812,-0.017639429312581,0.9922636758983749
1688152505492252,-0.13727016098268097,-0.015686274509803866,0.9926298924238957
1688152505508253,-0.1392233157854581,-0.013122758831158876,0.9898222323949035
1688152505524253,-0.13727016098268097,-0.015075913633936011,0.9909208819714657
1688152505540254,-0.13531700617990383,-0.016906996261539575,0.9931181811245899
1688152505556255,-0.13702601663233382,-0.01495384145876244,0.9920195315480278
1688152505572256,-0.13897917143511096,-0.013366903181506018,0.98970016021973
1688152505588256,-0.13678187228198668,-0.01483176928358887,0.9912870984969864
1688152505604257,-0.1354390783550774,-0.017761501487754572,0.9932402532997635
1688152505620258,-0.13604943923094526,-0.015075913633936011,0.9917753871976807
1688152505636259,-0.1392233157854581,-0.013488975356679589,0.9893339436942092
1688152505652313,-0.13604943923094526,-0.014709697108415298,0.9909208819714657
1688152505668314,-0.13556115053025097,-0.016906996261539575,0.9943389028763256
1688152505684314,-0.13678187228198668,-0.01629663538567172,0.9907988097962921
1688152505700315,-0.14019989318684667,-0.013366903181506018,0.9911650263218128
1688152505716316,-0.13641565575646597,-0.015075913633936011,0.9916533150225071
1688152505732317,-0.13568322270542454,-0.015808346684977437,0.9938506141756314
1688152505748317,-0.13763637750820168,-0.015075913633936011,0.9939726863508049
1688152505764318,-0.1392233157854581,-0.01239032578011745,0.990554665445945
1688152505780319,-0.13678187228198668,-0.015320057984283153,0.990554665445945
1688152505796320,-0.13311970702677955,-0.016906996261539575,0.9918974593728542
1688152505812320,-0.13678187228198668,-0.01605249103532458,0.9915312428473335
1688152505828321,-0.13788052185854882,-0.013000686655985305,0.9886015106431678
1688152505844322,-0.13690394445716025,-0.013855191882200302,0.9923857480735485
1688152505860323,-0.13580529488059812,-0.01751735713740743,0.9940947585259785
1688152505876323,-0.13678187228198668,-0.015564202334630295,0.9932402532997635
1688152505892324,-0.13788052185854882,-0.014709697108415298,0.9893339436942092
1688152505908325,-0.13971160448615239,-0.013366903181506018,0.9907988097962921
1688152505924326,-0.13641565575646597,-0.018249790188448856,0.9932402532997635
1688152505940326,-0.13568322270542454,-0.015442130159456724,0.9921416037232014
1688152505956327,-0.13849088273441668,-0.013488975356679589,0.990554665445945
1688152505972351,-0.13775844968337525,-0.014343480582894585,0.9895780880445564
1688152505988351,-0.13519493400473026,-0.01751735713740743,0.9927519645990692
1688152506004352,-0.13727016098268097,-0.015686274509803866,0.9931181811245899
1688152506020353,-0.13763637750820168,-0.013366903181506018,0.9879911497673
1688152506036354,-0.13690394445716025,-0.01495384145876244,0.9883573662928207
1688152506052354,-0.13580529488059812,-0.017151140611886717,0.9925078202487221
1688152506068355,-0.1366598001068131,-0.016662851911192433,0.9933623254749371
1688152506084356,-0.1388570992599374,-0.014343480582894585,0.99140917067216
1688152506100357,-0.13739223315785454,-0.015442130159456724,0.9915312428473335
1688152506116357,-0.13580529488059812,-0.016906996261539575,0.9934843976501107
1688152506132358,-0.1371480888075074,-0.01739528496223386,0.9931181811245899
1688152506148359,-0.13824673838406953,-0.012878614480811734,0.9901884489204242
1688152506164360,-0.1375143053330281,-0.015808346684977437,0.9883573662928207
1688152506180360,-0.1366598001068131,-0.017029068436713146,0.9932402532997635
1688152506196361,-0.1359273670557717,-0.017883573662928143,0.9936064698252842
1688152506212362,-0.13788052185854882,-0.013122758831158876,0.9884794384679942
1688152506228363,-0.1375143053330281,-0.015197985809109582,0.9895780880445564
1688152506244363,-0.13495078965438312,-0.01751735713740743,0.9937285420004578
1688152506260364,-0.1345845731288624,-0.017273212787060288,0.9922636758983749
1688152506276365,-0.1375143053330281,-0.013000686655985305,0.9899443045700771
1688152506292419,-0.1392233157854581,-0.013244831006332447,0.9883573662928207
1688152506308420,-0.1359273670557717,-0.015930418860151008,0.9915312428473335
1688152506324422,-0.1354390783550774,-0.01605249103532458,0.9920195315480278
1688152506340423,-0.13788052185854882,-0.014343480582894585,0.9901884489204242
1688152506356424,-0.13641565575646597,-0.015197985809109582,0.9920195315480278
1688152506372425,-0.13702601663233382,-0.01495384145876244,0.9918974593728542
1688152506388426,-0.1345845731288624,-0.02020294499122599,0.9921416037232014
1688152506404428,-0.13861295490959025,-0.013000686655985305,0.9909208819714657
1688152506420429,-0.14032196536202024,-0.013244831006332447,0.9920195315480278
1688152506436430,-0.1354390783550774,-0.017029068436713146,0.9938506141756314
1688152506452431,-0.1366598001068131,-0.016662851911192433,0.9947051194018464
1688152506468433,-0.13556115053025097,-0.014465552758068156,0.9921416037232014
1688152506484434,-0.1383688105592431,-0.012512397955291021,0.9889677271686885
1688152506500435,-0.13470664530403598,-0.019348439765010994,0.9945830472266728
1688152506516436,-0.13678187228198668,-0.018127718013275285,0.9918974593728542
1688152506532437,-0.13873502708476382,-0.014099336232547444,0.9923857480735485
1688152506548439,-0.13824673838406953,-0.012756542305638163,0.98970016021973
1688152506564440,-0.13617151140611883,-0.018249790188448856,0.9907988097962921
1688152506580441,-0.1366598001068131,-0.01629663538567172,0.99140917067216
1688152506596442,-0.14056610971236738,-0.013366903181506018,0.99140917067216
1688152506612457,-0.13812466620889596,-0.011902037079423167,0.9911650263218128
1688152506628458,-0.1366598001068131,-0.016662851911192433,0.9936064698252842
1688152506644459,-0.1359273670557717,-0.016784924086366004,0.9961699855039292
1688152506660461,-0.1375143053330281,-0.01495384145876244,0.9900663767452507
1688152506676462,-0.13812466620889596,-0.014099336232547444,0.9893339436942092
1688152506692463,-0.1359273670557717,-0.015320057984283153,0.9929961089494164
1688152506708464,-0.1359273670557717,-0.015320057984283153,0.9933623254749371
1688152506724465,-0.13739223315785454,-0.01605249103532458,0.9917753871976807
1688152506740467,-0.13873502708476382,-0.015564202334630295,0.9876249332417792
1688152506756468,-0.13495078965438312,-0.019470511940184565,0.9931181811245899
1688152506772469,-0.13739223315785454,-0.017639429312581,0.9943389028763256
1688152506788470,-0.13641565575646597,-0.014099336232547444,0.9907988097962921
1688152506804472,-0.13897917143511096,-0.014221408407721015,0.9916533150225071
1688152506820473,-0.13604943923094526,-0.01361104753185316,0.9936064698252842
1688152506836474,-0.13641565575646597,-0.019714656290531707,0.9950713359273671
1688152506852475,-0.1362935835812924,-0.01495384145876244,0.98970016021973
1688152506868476,-0.1392233157854581,-0.014099336232547444,0.9910429541466392
1688152506884478,-0.13739223315785454,-0.017639429312581,0.9943389028763256
1688152506900479,-0.13568322270542454,-0.017151140611886717,0.9928740367742428
1688152506916480,-0.1380025940337224,-0.015564202334630295,0.99140917067216
1688152506932525,-0.13910124361028453,-0.01373311970702673,0.9904325932707714
1688152506948526,-0.1362935835812924,-0.01495384145876244,0.9915312428473335
1688152506964528,-0.13434042877851526,-0.015808346684977437,0.9953154802777142
1688152506980529,-0.13653772793163954,-0.014099336232547444,0.9921416037232014
1688152506996530,-0.1383688105592431,-0.014221408407721015,0.9910429541466392
1688152507012531,-0.13580529488059812,-0.017761501487754572,0.9915312428473335
1688152507028533,-0.13617151140611883,-0.016784924086366004,0.9942168307011521
1688152507044534,-0.13775844968337525,-0.015442130159456724,0.9922636758983749
1688152507060535,-0.13788052185854882,-0.012756542305638163,0.9918974593728542
1688152507076536,-0.1366598001068131,-0.016906996261539575,0.9922636758983749
1688152507092538,-0.13580529488059812,-0.01617456321049815,0.9933623254749371
1688152507108539,-0.13995574883649953,-0.014709697108415298,0.9920195315480278
1688152507124540,-0.1392233157854581,-0.013122758831158876,0.9904325932707714
1688152507140541,-0.13556115053025097,-0.016540779736018862,0.9929961089494164
1688152507156542,-0.1362935835812924,-0.018127718013275285,0.9954375524528878
1688152507172544,-0.13971160448615239,-0.014099336232547444,0.9912870984969864
1688152507188545,-0.1392233157854581,-0.014465552758068156,0.9903105210955978
1688152507204546,-0.13678187228198668,-0.016662851911192433,0.9918974593728542
1688152507220547,-0.13495078965438312,-0.017761501487754572,0.9933623254749371
1688152507236549,-0.13727016098268097,-0.01617456321049815,0.9925078202487221
1688152507252594,-0.1383688105592431,-0.013488975356679589,0.98970016021973
1688152507268595,-0.13812466620889596,-0.018127718013275285,0.99140917067216
1688152507284597,-0.13519493400473026,-0.01886015106431671,0.9931181811245899
1688152507300599,-0.13727016098268097,-0.015808346684977437,0.9934843976501107
1688152507316600,-0.13861295490959025,-0.013366903181506018,0.9894560158693828
1688152507332602,-0.13641565575646597,-0.015686274509803866,0.9907988097962921
1688152507348604,-0.13617151140611883,-0.018249790188448856,0.9954375524528878
1688152507364606,-0.13812466620889596,-0.015320057984283153,0.9944609750514992
1688152507380607,-0.13812466620889596,-0.013977264057373873,0.9911650263218128
1688152507396609,-0.1380025940337224,-0.01617456321049815,0.9906767376211185
1688152507412611,-0.13604943923094526,-0.018249790188448856,0.9950713359273671
1688152507428612,-0.13690394445716025,-0.01483176928358887,0.9915312428473335
1688152507444614,-0.14019989318684667,-0.013000686655985305,0.990554665445945
1688152507460616,-0.13653772793163954,-0.014343480582894585,0.9903105210955978
1688152507476617,-0.13482871747920955,-0.018127718013275285,0.9943389028763256
1688152507492619,-0.13678187228198668,-0.014587624933241727,0.9928740367742428
1688152507508621,-0.13971160448615239,-0.012024109254596738,0.9876249332417792
